Bulk Density,Moisture,Sand,Silt,Clay,pH,EC,OM,TN,CEC,Lat,Long,Elevation,Slope,Aspect,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
1.9513513262934494,-0.626004782268331,0.5568810355385876,0.13761726526162482,-0.7425474453877057,-1.1871345182445474,-0.5648922378785086,-0.43700302356804743,-0.6605675369216827,-0.9238241838371325,1.511815064139004,-0.8632290140089028,-0.2881467291161671,1.528860321847439,-0.4410940565638109,-1.2398293699003051,-0.8242214144797122,0.10229363695720547,0.8095897885322954,-0.7923881504093334,0.4822049187073947,-0.16040628967612916,-0.8062668499910282,-0.03527631523153995,-0.6090021082557264,-0.6239482268684704,-1.8266408427271714,1.7057102132356243,0.14699156410887151,-0.5606484052610458,0.16627659638793724,0.015770913925531663,-0.09886657672961442,0.8973857741385489,0.573813964179032,-0.6168521206835302,-0.5404468567313209,-0.29571724699037255,-1.863132869464462,-1.5826729537883732,0.8178470358255057,1.325470408259814,-0.047539286672304025,0.3171155171254272,0.37081115358905414,2.8100534140275375,1.1480418390531237,-0.030881282279356787,-0.6281429701093613,-1.42988649187424,0.13097361374019975,-0.5566611577191982,-1.5030200013955872,-0.5967979703915491,-0.7439355890898145,1.3900483498097727,0.9979570078102422,0.1425164622663078,1.1997686567943684,-0.5701335486130905,-0.5848281391279755,1.5745960466379785,0.272662401568481,-1.3534036433984034,-0.3358681731390632,-0.9066749930258823,-1.116661489882114,0.6905153263158833,1.7247052879702323,-1.4939789064874713,0.6379948564849989,-0.8304116324028349,-0.2134506486742505,-0.5259757695128646,-0.8913506757058253,-0.00808702869415551,-0.7517988396592579,0.42653092241797835,-0.3017128598135593
1.1665729927750692,-0.1557064785260373,-0.6297867391692371,0.5577892982044285,0.10885621499870439,-0.5115673865904679,-0.5568300721851941,-0.15451811503043814,-0.8195488935815342,-0.9690617401052999,1.511815064139004,-0.8632290140089028,-0.2881467291161671,1.528860321847439,-0.4410940565638109,-1.2398293699003051,-0.8242214144797122,0.10229363695720547,0.8095897885322954,-0.7923881504093334,0.4822049187073947,-0.16040628967612916,-0.8062668499910282,-0.03527631523153995,-0.6090021082557264,-0.6239482268684704,-1.8266408427271714,1.7057102132356243,0.14699156410887151,-0.5606484052610458,0.16627659638793724,0.015770913925531663,-0.09886657672961442,0.8973857741385489,0.573813964179032,-0.6168521206835302,-0.5404468567313209,-0.29571724699037255,-1.863132869464462,-1.5826729537883732,0.8178470358255057,1.325470408259814,-0.047539286672304025,0.3171155171254272,0.37081115358905414,2.8100534140275375,1.1480418390531237,-0.030881282279356787,-0.6281429701093613,-1.42988649187424,0.13097361374019975,-0.5566611577191982,-1.5030200013955872,-0.5967979703915491,-0.7439355890898145,1.3900483498097727,0.9979570078102422,0.1425164622663078,1.1997686567943684,-0.5701335486130905,-0.5848281391279755,1.5745960466379785,0.272662401568481,-1.3534036433984034,-0.3358681731390632,-0.9066749930258823,-1.116661489882114,0.6905153263158833,1.7247052879702323,-1.4939789064874713,0.6379948564849989,-0.8304116324028349,-0.2134506486742505,-0.5259757695128646,-0.8913506757058253,-0.00808702869415551,-0.7517988396592579,0.42653092241797835,-0.3017128598135593
0.06788332584933846,0.9068193188176638,-0.6297867391692371,0.7678753146758303,-0.10399470009789812,-0.41838571325887275,-0.5582528073075437,-0.17217342181403866,-0.9785302502413856,-1.0224420565017374,1.511815064139004,-0.8632290140089028,-0.2881467291161671,1.528860321847439,-0.4410940565638109,-1.2398293699003051,-0.8242214144797122,0.10229363695720547,0.8095897885322954,-0.7923881504093334,0.4822049187073947,-0.16040628967612916,-0.8062668499910282,-0.03527631523153995,-0.6090021082557264,-0.6239482268684704,-1.8266408427271714,1.7057102132356243,0.14699156410887151,-0.5606484052610458,0.16627659638793724,0.015770913925531663,-0.09886657672961442,0.8973857741385489,0.573813964179032,-0.6168521206835302,-0.5404468567313209,-0.29571724699037255,-1.863132869464462,-1.5826729537883732,0.8178470358255057,1.325470408259814,-0.047539286672304025,0.3171155171254272,0.37081115358905414,2.8100534140275375,1.1480418390531237,-0.030881282279356787,-0.6281429701093613,-1.42988649187424,0.13097361374019975,-0.5566611577191982,-1.5030200013955872,-0.5967979703915491,-0.7439355890898145,1.3900483498097727,0.9979570078102422,0.1425164622663078,1.1997686567943684,-0.5701335486130905,-0.5848281391279755,1.5745960466379785,0.272662401568481,-1.3534036433984034,-0.3358681731390632,-0.9066749930258823,-1.116661489882114,0.6905153263158833,1.7247052879702323,-1.4939789064874713,0.6379948564849989,-0.8304116324028349,-0.2134506486742505,-0.5259757695128646,-0.8913506757058253,-0.00808702869415551,-0.7517988396592579,0.42653092241797835,-0.3017128598135593
-0.24602800755801366,0.5410317492403247,-0.03645285181532474,0.977961331147232,-0.10399470009789812,-0.18543152992988068,-0.5568300721851941,-0.23775027558169798,-0.9785302502413856,-1.0676796127699049,1.511815064139004,-0.8632290140089028,-0.2881467291161671,1.528860321847439,-0.4410940565638109,-1.2398293699003051,-0.8242214144797122,0.10229363695720547,0.8095897885322954,-0.7923881504093334,0.4822049187073947,-0.16040628967612916,-0.8062668499910282,-0.03527631523153995,-0.6090021082557264,-0.6239482268684704,-1.8266408427271714,1.7057102132356243,0.14699156410887151,-0.5606484052610458,0.16627659638793724,0.015770913925531663,-0.09886657672961442,0.8973857741385489,0.573813964179032,-0.6168521206835302,-0.5404468567313209,-0.29571724699037255,-1.863132869464462,-1.5826729537883732,0.8178470358255057,1.325470408259814,-0.047539286672304025,0.3171155171254272,0.37081115358905414,2.8100534140275375,1.1480418390531237,-0.030881282279356787,-0.6281429701093613,-1.42988649187424,0.13097361374019975,-0.5566611577191982,-1.5030200013955872,-0.5967979703915491,-0.7439355890898145,1.3900483498097727,0.9979570078102422,0.1425164622663078,1.1997686567943684,-0.5701335486130905,-0.5848281391279755,1.5745960466379785,0.272662401568481,-1.3534036433984034,-0.3358681731390632,-0.9066749930258823,-1.116661489882114,0.6905153263158833,1.7247052879702323,-1.4939789064874713,0.6379948564849989,-0.8304116324028349,-0.2134506486742505,-0.5259757695128646,-0.8913506757058253,-0.00808702869415551,-0.7517988396592579,0.42653092241797835,-0.3017128598135593
1.1665729927750692,-0.9206669910945214,3.9191063972107574,-2.803586965338001,-1.381100190677513,0.49013560172420084,-0.5909757151215849,-0.33863774291655846,-1.137511606901237,-1.1753449966881433,1.511815064139004,-0.8632290140089028,-0.2881467291161671,1.528860321847439,-0.4410940565638109,-1.2398293699003051,-0.8242214144797122,0.10229363695720547,0.8095897885322954,-0.7923881504093334,0.4822049187073947,-0.16040628967612916,-0.8062668499910282,-0.03527631523153995,-0.6090021082557264,-0.6239482268684704,-1.8266408427271714,1.7057102132356243,0.14699156410887151,-0.5606484052610458,0.16627659638793724,0.015770913925531663,-0.09886657672961442,0.8973857741385489,0.573813964179032,-0.6168521206835302,-0.5404468567313209,-0.29571724699037255,-1.863132869464462,-1.5826729537883732,0.8178470358255057,1.325470408259814,-0.047539286672304025,0.3171155171254272,0.37081115358905414,2.8100534140275375,1.1480418390531237,-0.030881282279356787,-0.6281429701093613,-1.42988649187424,0.13097361374019975,-0.5566611577191982,-1.5030200013955872,-0.5967979703915491,-0.7439355890898145,1.3900483498097727,0.9979570078102422,0.1425164622663078,1.1997686567943684,-0.5701335486130905,-0.5848281391279755,1.5745960466379785,0.272662401568481,-1.3534036433984034,-0.3358681731390632,-0.9066749930258823,-1.116661489882114,0.6905153263158833,1.7247052879702323,-1.4939789064874713,0.6379948564849989,-0.8304116324028349,-0.2134506486742505,-0.5259757695128646,-0.8913506757058253,-0.00808702869415551,-0.7517988396592579,0.42653092241797835,-0.3017128598135593
1.6374399928860972,-0.6579386177076224,-0.432008776717933,-0.4926407841525806,0.9602598753851144,-0.2786132032614758,-0.5103540581884398,-0.2125284087479829,0.4523019596972775,-0.34116445910313653,1.470600835433955,-0.8344397222027522,0.5987598428197815,0.7645128900753796,1.1731630724913078,0.32664894043860854,1.3366551267464273,0.38305834897706864,0.42218058536145814,0.43283397198787604,1.5044320468578822,-0.3174844825559517,1.5163009356519734,0.025772123597889034,-0.9469065651243017,-0.050807836122254604,-1.2171161223261397,0.6017210136314339,-0.5721992333320921,-0.3041420378520345,-1.7372260532968082,-0.36948366306258573,-2.2921687881068182,-1.8965747050458766,0.5766910338978558,0.745715801131702,0.3411545405008562,-0.9304231442097581,0.1775154527837954,-0.16284012528180838,-1.5364791169060121,1.1883640097425046,1.5996663392855568,-0.514949031674274,-0.0016361481503022533,0.08441106662695755,-1.9375651891569228,-0.20643518836087044,-0.38719790408889654,-0.7859807066862011,-0.4475796848983479,1.813898332752988,0.2981398135837711,-0.520187645258876,1.3973553030355803,1.1335743447860411,1.0375478742412447,0.20514563970284727,-0.7754822999194778,0.17898403145666217,0.9745925890136145,0.9960173439418774,0.37010177442734665,0.5708769041291438,-0.7123985055751181,1.6517048952891766,0.43985692908525004,1.666795218877005,-0.6678158089687972,1.7034910199759707,0.3384440566847819,-0.8311744724497606,-0.20874681512320148,-0.20725892811086755,0.5312755934196265,0.41662860678638797,-0.49293980007120397,0.12743410294810437,1.7522259816650152
0.5387503259603666,-0.3153756557224948,-0.03645285181532474,-0.07246875120977699,0.10885621499870439,0.09411349006491311,-0.5629952577153757,-0.5631123577366229,-0.024642110282276912,-0.6460655883505848,1.470600835433955,-0.8344397222027522,0.5987598428197815,0.7645128900753796,1.1731630724913078,0.32664894043860854,1.3366551267464273,0.38305834897706864,0.42218058536145814,0.43283397198787604,1.5044320468578822,-0.3174844825559517,1.5163009356519734,0.025772123597889034,-0.9469065651243017,-0.050807836122254604,-1.2171161223261397,0.6017210136314339,-0.5721992333320921,-0.3041420378520345,-1.7372260532968082,-0.36948366306258573,-2.2921687881068182,-1.8965747050458766,0.5766910338978558,0.745715801131702,0.3411545405008562,-0.9304231442097581,0.1775154527837954,-0.16284012528180838,-1.5364791169060121,1.1883640097425046,1.5996663392855568,-0.514949031674274,-0.0016361481503022533,0.08441106662695755,-1.9375651891569228,-0.20643518836087044,-0.38719790408889654,-0.7859807066862011,-0.4475796848983479,1.813898332752988,0.2981398135837711,-0.520187645258876,1.3973553030355803,1.1335743447860411,1.0375478742412447,0.20514563970284727,-0.7754822999194778,0.17898403145666217,0.9745925890136145,0.9960173439418774,0.37010177442734665,0.5708769041291438,-0.7123985055751181,1.6517048952891766,0.43985692908525004,1.666795218877005,-0.6678158089687972,1.7034910199759707,0.3384440566847819,-0.8311744724497606,-0.20874681512320148,-0.20725892811086755,0.5312755934196265,0.41662860678638797,-0.49293980007120397,0.12743410294810437,1.7522259816650152
0.931139492719555,-0.3531156430598396,0.35910307308728345,-0.07246875120977699,-0.3168456151945006,0.4435447650584033,-0.5748513837349559,-0.6286892115042823,-0.5015861802618313,-0.8794913786943286,1.470600835433955,-0.8344397222027522,0.5987598428197815,0.7645128900753796,1.1731630724913078,0.32664894043860854,1.3366551267464273,0.38305834897706864,0.42218058536145814,0.43283397198787604,1.5044320468578822,-0.3174844825559517,1.5163009356519734,0.025772123597889034,-0.9469065651243017,-0.050807836122254604,-1.2171161223261397,0.6017210136314339,-0.5721992333320921,-0.3041420378520345,-1.7372260532968082,-0.36948366306258573,-2.2921687881068182,-1.8965747050458766,0.5766910338978558,0.745715801131702,0.3411545405008562,-0.9304231442097581,0.1775154527837954,-0.16284012528180838,-1.5364791169060121,1.1883640097425046,1.5996663392855568,-0.514949031674274,-0.0016361481503022533,0.08441106662695755,-1.9375651891569228,-0.20643518836087044,-0.38719790408889654,-0.7859807066862011,-0.4475796848983479,1.813898332752988,0.2981398135837711,-0.520187645258876,1.3973553030355803,1.1335743447860411,1.0375478742412447,0.20514563970284727,-0.7754822999194778,0.17898403145666217,0.9745925890136145,0.9960173439418774,0.37010177442734665,0.5708769041291438,-0.7123985055751181,1.6517048952891766,0.43985692908525004,1.666795218877005,-0.6678158089687972,1.7034910199759707,0.3384440566847819,-0.8311744724497606,-0.20874681512320148,-0.20725892811086755,0.5312755934196265,0.41662860678638797,-0.49293980007120397,0.12743410294810437,1.7522259816650152
0.14636115920117648,0.03734807208422559,-0.23423081426662887,0.13761726526162482,0.10885621499870439,-0.30190862159437465,-0.5691604432455575,-0.5706789177867375,-1.137511606901237,-1.0948221465308055,1.470600835433955,-0.8344397222027522,0.5987598428197815,0.7645128900753796,1.1731630724913078,0.32664894043860854,1.3366551267464273,0.38305834897706864,0.42218058536145814,0.43283397198787604,1.5044320468578822,-0.3174844825559517,1.5163009356519734,0.025772123597889034,-0.9469065651243017,-0.050807836122254604,-1.2171161223261397,0.6017210136314339,-0.5721992333320921,-0.3041420378520345,-1.7372260532968082,-0.36948366306258573,-2.2921687881068182,-1.8965747050458766,0.5766910338978558,0.745715801131702,0.3411545405008562,-0.9304231442097581,0.1775154527837954,-0.16284012528180838,-1.5364791169060121,1.1883640097425046,1.5996663392855568,-0.514949031674274,-0.0016361481503022533,0.08441106662695755,-1.9375651891569228,-0.20643518836087044,-0.38719790408889654,-0.7859807066862011,-0.4475796848983479,1.813898332752988,0.2981398135837711,-0.520187645258876,1.3973553030355803,1.1335743447860411,1.0375478742412447,0.20514563970284727,-0.7754822999194778,0.17898403145666217,0.9745925890136145,0.9960173439418774,0.37010177442734665,0.5708769041291438,-0.7123985055751181,1.6517048952891766,0.43985692908525004,1.666795218877005,-0.6678158089687972,1.7034910199759707,0.3384440566847819,-0.8311744724497606,-0.20874681512320148,-0.20725892811086755,0.5312755934196265,0.41662860678638797,-0.49293980007120397,0.12743410294810437,1.7522259816650152
0.30331682590485254,-0.10635418739258673,-0.07600844430558557,-0.030451547915496625,0.10885621499870439,0.23388600006231,-0.5686861982047742,-0.5530236110031369,-1.137511606901237,-1.1662974854345098,1.470600835433955,-0.8344397222027522,0.5987598428197815,0.7645128900753796,1.1731630724913078,0.32664894043860854,1.3366551267464273,0.38305834897706864,0.42218058536145814,0.43283397198787604,1.5044320468578822,-0.3174844825559517,1.5163009356519734,0.025772123597889034,-0.9469065651243017,-0.050807836122254604,-1.2171161223261397,0.6017210136314339,-0.5721992333320921,-0.3041420378520345,-1.7372260532968082,-0.36948366306258573,-2.2921687881068182,-1.8965747050458766,0.5766910338978558,0.745715801131702,0.3411545405008562,-0.9304231442097581,0.1775154527837954,-0.16284012528180838,-1.5364791169060121,1.1883640097425046,1.5996663392855568,-0.514949031674274,-0.0016361481503022533,0.08441106662695755,-1.9375651891569228,-0.20643518836087044,-0.38719790408889654,-0.7859807066862011,-0.4475796848983479,1.813898332752988,0.2981398135837711,-0.520187645258876,1.3973553030355803,1.1335743447860411,1.0375478742412447,0.20514563970284727,-0.7754822999194778,0.17898403145666217,0.9745925890136145,0.9960173439418774,0.37010177442734665,0.5708769041291438,-0.7123985055751181,1.6517048952891766,0.43985692908525004,1.666795218877005,-0.6678158089687972,1.7034910199759707,0.3384440566847819,-0.8311744724497606,-0.20874681512320148,-0.20725892811086755,0.5312755934196265,0.41662860678638797,-0.49293980007120397,0.12743410294810437,1.7522259816650152
